person,personLabel,country,countryLabel,genderLabel,wikipediaArticle
http://www.wikidata.org/entity/Q7668666,T. S. Kanaka,http://www.wikidata.org/entity/Q668,India,female,https://hi.wikipedia.org/wiki/%E0%A4%9F%E0%A5%80._%E0%A4%8F%E0%A4%B8._%E0%A4%95%E0%A4%A8%E0%A4%BE%E0%A4%95%E0%A4%BE
http://www.wikidata.org/entity/Q7668666,T. S. Kanaka,http://www.wikidata.org/entity/Q668,India,female,https://kn.wikipedia.org/wiki/%E0%B2%9F%E0%B2%BF._%E0%B2%8E%E0%B2%B8%E0%B3%8D._%E0%B2%95%E0%B2%A8%E0%B2%95
http://www.wikidata.org/entity/Q7668666,T. S. Kanaka,http://www.wikidata.org/entity/Q668,India,female,https://ml.wikipedia.org/wiki/%E0%B4%9F%E0%B4%BF_%E0%B4%8E%E0%B4%B8%E0%B5%8D_%E0%B4%95%E0%B4%A8%E0%B4%95
http://www.wikidata.org/entity/Q11148669,Uddhab Bharali,http://www.wikidata.org/entity/Q668,India,male,https://en.wikipedia.org/wiki/Uddhab_Bharali
http://www.wikidata.org/entity/Q11148669,Uddhab Bharali,http://www.wikidata.org/entity/Q668,India,male,https://bn.wikipedia.org/wiki/%E0%A6%89%E0%A6%A6%E0%A7%8D%E0%A6%A7%E0%A6%AC_%E0%A6%AD%E0%A6%B0%E0%A6%BE%E0%A6%B2%E0%A7%80
http://www.wikidata.org/entity/Q11148669,Uddhab Bharali,http://www.wikidata.org/entity/Q668,India,male,https://as.wikipedia.org/wiki/%E0%A6%89%E0%A6%A6%E0%A7%8D%E0%A6%A7%E0%A7%B1_%E0%A6%AD%E0%A7%B0%E0%A6%BE%E0%A6%B2%E0%A7%80
http://www.wikidata.org/entity/Q11148669,Uddhab Bharali,http://www.wikidata.org/entity/Q668,India,male,https://hi.wikipedia.org/wiki/%E0%A4%89%E0%A4%A6%E0%A5%8D%E0%A4%A7%E0%A4%B5_%E0%A4%AD%E0%A4%B0%E0%A4%BE%E0%A4%B2%E0%A5%80
http://www.wikidata.org/entity/Q11148669,Uddhab Bharali,http://www.wikidata.org/entity/Q668,India,male,https://kn.wikipedia.org/wiki/%E0%B2%89%E0%B2%A6%E0%B3%8D%E0%B2%A7%E0%B2%B5%E0%B3%8D_%E0%B2%AD%E0%B2%B0%E0%B2%BE%E0%B2%B2%E0%B2%BF
http://www.wikidata.org/entity/Q6890855,Mohamad Abdul Tayyab,http://www.wikidata.org/entity/Q668,India,male,
http://www.wikidata.org/entity/Q15146763,Deepti Deobagkar,http://www.wikidata.org/entity/Q668,India,female,
